RENTA,EDAD,NIV_EDUC,COD_OFI,Crédito_1,Crédito_2,Crédito_3,Crédito_4,Número de meses inactivo,GENERO_0.0,GENERO_1.0,E_CIVIL_0.0,E_CIVIL_1.0,E_CIVIL_2.0,E_CIVIL_3.0
2400000.0,40.0,1,79,3150323,1851524,0.0,3051196,1,0,1,0,1,0,0
5000000.0,40.0,2,78,0,600000,0.0,0,1,1,0,0,0,0,1
511000.0,29.0,1,13,536709,550000,0.0,0,1,1,0,0,1,0,0
6000000.0,28.0,2,13,0,1289283,0.0,0,1,1,0,1,0,0,0
7400000.0,40.0,2,13,0,1990292,0.0,0,1,1,0,0,0,0,1
1115000.0,51.0,4,40,2534290,65085,0.0,2803869,2,0,1,0,1,0,0
850000.0,41.0,1,142,0,294437,0.0,438957,1,0,1,0,1,0,0
50000.0,45.0,4,55,0,415976,0.0,1000000,3,0,1,0,1,0,0
450000.0,50.0,4,138,0,23957,0.0,323840,2,1,0,0,1,0,0
5000000.0,35.0,2,90,0,346438,0.0,0,1,1,0,0,0,0,1
460000.0,36.0,2,37,0,500000,0.0,0,1,1,0,0,1,0,0
3000000.0,42.0,1,83,1276519,599192,0.0,1733953,1,0,1,1,0,0,0
445000.0,33.0,4,34,0,500000,0.0,33715,1,1,0,0,1,0,0
798000.0,42.0,4,31,0,290399,0.0,0,2,0,1,0,0,1,0
790000.0,38.0,2,103,0,75510,0.0,437500,3,1,0,0,1,0,0
63000.0,42.0,2,60,1284864,1050000,0.0,0,1,1,0,1,0,0,0
800000.0,53.0,1,55,0,300000,0.0,0,0,1,0,0,1,0,0
700000.0,47.0,4,138,0,0,0.0,0,3,0,1,1,0,0,0
78000.0,45.0,1,55,0,553220,0.0,553332,2,0,1,0,1,0,0
61600.0,40.0,1,90,0,767329,0.0,33803,2,0,1,0,1,0,0
660000.0,48.0,1,24,0,0,0.0,500000,0,1,0,0,1,0,0
930000.0,40.0,1,34,3190810,800000,0.0,439853,2,0,1,1,0,0,0
7820000.0,32.0,2,35,0,30429,0.0,300000,3,1,0,0,0,0,1
6020000.0,31.0,2,98,0,1048458,0.0,0,1,1,0,1,0,0,0
7200000.0,33.0,2,74,0,750000,0.0,494822,0,1,0,0,1,0,0
700000.0,47.0,4,146,0,1175974,0.0,794133,1,0,1,0,1,0,0
5000000.0,41.0,4,55,0,600000,0.0,35199,1,0,1,0,1,0,0
838000.0,41.0,4,138,0,394637,0.0,1463336,1,0,1,0,0,0,1
695000.0,36.0,4,85,0,14882,0.0,243646,1,1,0,0,1,0,0
448000.0,49.0,4,138,0,30399,0.0,300000,1,1,0,0,1,0,0
1000000.0,46.0,4,90,0,2973477,0.0,0,2,0,1,1,0,0,0
702000.0,33.0,4,90,989156,500000,0.0,0,1,1,0,0,1,0,0
55000.0,52.0,4,55,0,168229,0.0,0,2,0,1,0,1,0,0
1104000.0,50.0,1,31,0,400000,3503156.0,0,1,0,1,0,1,0,0
1486000.0,48.0,1,65,0,485922,0.0,0,1,1,0,0,1,0,0
1100000.0,55.0,2,27,0,970100,0.0,0,1,0,1,0,1,0,0
4870000.0,32.0,2,81,0,500000,0.0,0,0,1,0,1,0,0,0
700000.0,47.0,2,79,1112326,104780,0.0,1167713,2,1,0,0,1,0,0
500000.0,43.0,1,48,0,0,0.0,2,1,1,0,0,1,0,0
745000.0,38.0,1,67,0,288192,0.0,2711,1,0,1,0,1,0,0
450000.0,49.0,2,12,0,4336,0.0,0,1,1,0,0,1,0,0
1000000.0,37.0,1,84,0,582600,0.0,0,1,0,1,0,1,0,0
600000.0,43.0,2,63,0,0,0.0,0,0,1,0,0,1,0,0
1743000.0,54.0,4,90,0,1657230,0.0,0,2,0,1,1,0,0,0
48000.0,56.0,1,23,0,0,0.0,0,0,1,0,1,0,0,0
840000.0,48.0,4,152,0,0,0.0,1743230,1,0,1,0,1,0,0
730000.0,55.0,4,27,715421,-349,0.0,593340,2,0,1,0,1,0,0
440000.0,32.0,4,37,0,100000,0.0,85000,1,1,0,0,1,0,0
742000.0,44.0,1,84,0,11701,0.0,251861,2,0,1,0,1,0,0
5000000.0,41.0,4,55,0,489829,0.0,113865,1,0,1,0,0,1,0
74000.0,40.0,4,55,4575684,1317242,0.0,3753153,2,0,1,0,1,0,0
492000.0,27.0,-1,126,0,250000,0.0,28445,1,0,1,0,1,0,0
7700000.0,38.0,2,74,1968253,300000,0.0,0,1,1,0,1,0,0,0
90400.0,56.0,1,139,0,2040762,2978125.0,0,0,1,0,1,0,0,0
2100000.0,52.0,1,102,0,2720553,0.0,0,0,1,0,0,1,0,0
45500.0,40.0,4,55,0,-1589,0.0,400000,2,0,1,0,1,0,0
8030000.0,41.0,4,55,1254679,16491,0.0,292199,2,0,1,0,1,0,0
1500000.0,53.0,1,27,0,59634,0.0,1500000,1,1,0,0,1,0,0
599000.0,43.0,1,31,0,244595,0.0,250000,1,0,1,0,1,0,0
800000.0,48.0,1,138,0,437302,0.0,0,2,0,1,0,1,0,0
700000.0,48.0,1,74,0,227199,0.0,1000000,1,1,0,0,1,0,0
50000.0,44.0,2,90,0,0,0.0,0,1,1,0,1,0,0,0
508000.0,32.0,2,15,0,400000,0.0,0,1,0,1,0,1,0,0
777000.0,47.0,4,90,0,764505,0.0,0,1,0,1,0,1,0,0
1380000.0,45.0,4,31,0,29024,0.0,1000000,2,0,1,0,1,0,0
880000.0,50.0,1,45,0,0,0.0,0,1,1,0,0,1,0,0
60100.0,46.0,1,92,0,3650000,0.0,0,1,0,1,0,1,0,0
600000.0,52.0,1,81,0,300000,0.0,766926,2,0,1,0,1,0,0
1900000.0,48.0,1,56,1555879,450062,0.0,719865,3,1,0,0,1,0,0
900000.0,39.0,2,25,0,400000,0.0,0,1,0,1,1,0,0,0
2500000.0,42.0,2,101,0,1000000,0.0,31916,0,1,0,1,0,0,0
3800000.0,47.0,1,59,0,1619963,0.0,0,1,0,1,0,1,0,0
500000.0,43.0,1,10,0,600000,0.0,0,0,0,1,0,1,0,0
500000.0,44.0,1,138,0,250000,261121.0,0,1,0,1,0,1,0,0
61200.0,53.0,4,55,410857,675934,4822526.0,3235708,2,0,1,0,1,0,0
2000000.0,41.0,2,64,0,1742847,0.0,1864651,1,0,1,0,1,0,0
839000.0,43.0,1,47,0,500000,0.0,0,2,0,1,0,1,0,0
5770000.0,40.0,2,24,0,694336,0.0,0,1,1,0,0,0,0,1
5000000.0,35.0,2,90,132728,170748,0.0,897628,1,1,0,0,0,1,0
1500000.0,57.0,2,90,0,111556,0.0,5971717,1,1,0,0,1,0,0
55800.0,41.0,2,90,0,537583,0.0,0,1,1,0,1,0,0,0
2000000.0,41.0,1,64,0,1742847,0.0,1864651,1,0,1,0,1,0,0
680000.0,53.0,1,95,0,0,0.0,0,1,1,0,0,1,0,0
600000.0,33.0,2,32,0,249000,0.0,462509,1,0,1,0,1,0,0
1672000.0,43.0,1,31,3027553,1896287,0.0,4390608,1,0,1,0,1,0,0
74000.0,44.0,4,90,668457,52706,0.0,627373,3,0,1,0,1,0,0
500000.0,32.0,2,90,1281071,0,0.0,0,1,0,1,0,1,0,0
439000.0,38.0,4,30,0,0,0.0,0,1,1,0,0,1,0,0
1601000.0,38.0,4,85,0,64552,0.0,331001,1,1,0,0,1,0,0
521000.0,47.0,4,76,0,-903,0.0,250000,1,0,1,0,1,0,0
818000.0,49.0,1,138,812869,62090,0.0,485200,2,1,0,0,1,0,0
450000.0,37.0,1,47,0,250000,0.0,0,1,0,1,0,1,0,0
559000.0,47.0,4,73,0,-364,0.0,500000,3,1,0,0,1,0,0
557000.0,35.0,4,90,0,0,0.0,0,1,0,1,0,1,0,0
900000.0,47.0,1,138,0,800000,0.0,800000,1,0,1,0,1,0,0
767000.0,46.0,4,129,0,-64000,0.0,246352,2,0,1,0,1,0,0
600000.0,50.0,4,138,0,12495,0.0,426594,1,1,0,1,0,0,0
440000.0,39.0,4,60,0,600000,0.0,92424,2,1,0,0,1,0,0
800000.0,45.0,2,138,0,288012,0.0,0,1,0,1,1,0,0,0
7500000.0,31.0,2,82,1379626,339194,0.0,250000,1,1,0,0,0,0,1
72000.0,45.0,1,57,0,406524,2111453.0,681272,1,0,1,0,1,0,0
848000.0,32.0,2,75,0,250000,0.0,0,0,1,0,0,1,0,0
1400000.0,38.0,1,52,0,700000,0.0,0,3,0,1,0,1,0,0
511000.0,50.0,2,138,0,123885,0.0,142686,1,0,1,1,0,0,0
1620000.0,50.0,0,138,0,1250000,0.0,0,0,1,0,0,1,0,0
4920000.0,32.0,2,57,0,962381,0.0,900000,1,1,0,1,0,0,0
700000.0,51.0,4,138,1053841,873985,0.0,1416401,2,0,1,0,1,0,0
6500000.0,32.0,1,15,1119922,42300,0.0,407675,1,1,0,0,1,0,0
60400.0,40.0,4,55,1046135,48582,0.0,0,1,0,1,0,1,0,0
96300.0,36.0,1,90,0,800000,0.0,0,1,1,0,1,0,0,0
1171000.0,53.0,4,27,0,679475,0.0,0,2,0,1,0,1,0,0
460000.0,36.0,2,37,0,500000,0.0,0,1,1,0,1,0,0,0
1200000.0,47.0,2,19,0,308970,0.0,1457711,3,0,1,0,1,0,0
7000000.0,36.0,2,96,0,1300000,0.0,0,1,1,0,0,0,0,1
1100000.0,55.0,4,155,0,900000,0.0,4352,1,0,1,0,1,0,0
540000.0,51.0,2,138,0,498910,0.0,103769,2,0,1,0,1,0,0
80000.0,58.0,2,23,0,98346,0.0,0,3,1,0,1,0,0,0
53200.0,60.0,1,15,0,799335,0.0,221456,1,1,0,1,0,0,0
767000.0,46.0,4,129,0,-64000,0.0,246352,2,0,1,0,0,0,1
714000.0,44.0,2,90,0,0,0.0,0,1,1,0,0,1,0,0
77000.0,54.0,4,39,712270,600000,0.0,400000,1,0,1,0,1,0,0
850000.0,50.0,2,92,0,108441,0.0,432209,2,0,1,0,1,0,0
73000.0,40.0,1,100,0,641174,9006978.0,0,1,0,1,0,1,0,0
910000.0,38.0,4,52,0,390000,0.0,0,1,1,0,0,1,0,0
57300.0,41.0,2,90,0,56193,0.0,650000,3,1,0,1,0,0,0
1387000.0,30.0,1,104,0,500000,0.0,0,2,0,1,1,0,0,0
1600000.0,43.0,4,76,0,748651,0.0,0,1,0,1,0,1,0,0
1100000.0,52.0,1,27,0,453081,2183977.0,300000,1,0,1,0,1,0,0
797000.0,60.0,1,149,0,300000,0.0,181933,0,0,1,0,1,0,0
700000.0,46.0,1,31,1053841,873985,0.0,1416401,2,0,1,0,1,0,0
1500000.0,39.0,4,90,0,-78103,0.0,921362,3,1,0,0,1,0,0
950000.0,55.0,4,27,1557289,131239,0.0,119677,1,1,0,1,0,0,0
64000.0,54.0,4,31,578464,978178,0.0,1000000,2,0,1,0,1,0,0
47300.0,41.0,2,28,0,800000,4710750.0,0,1,1,0,1,0,0,0
58200.0,40.0,1,104,0,477298,0.0,500000,1,0,1,0,1,0,0
80000.0,41.0,2,27,0,500000,0.0,0,1,1,0,1,0,0,0
1691000.0,39.0,4,73,0,1807694,0.0,0,2,0,1,0,1,0,0
600000.0,40.0,4,27,0,271097,0.0,0,1,0,1,0,1,0,0
2880000.0,44.0,1,52,446177,166289,0.0,1941959,1,1,0,0,1,0,0
48100.0,32.0,2,139,0,-23383,0.0,300000,1,1,0,1,0,0,0
1474000.0,44.0,1,138,0,26223,0.0,812605,2,0,1,0,1,0,0
1270000.0,47.0,1,138,1029967,1200000,0.0,320358,1,0,1,0,1,0,0
6800000.0,30.0,4,55,0,238233,0.0,250000,1,0,1,0,1,0,0
735000.0,52.0,4,52,0,800000,0.0,25024,2,0,1,1,0,0,0
1217000.0,29.0,4,49,3233150,350000,2931032.0,0,1,1,0,0,1,0,0
89200.0,62.0,2,90,0,800000,0.0,0,1,1,0,1,0,0,0
2100000.0,54.0,1,59,0,891079,0.0,0,1,1,0,0,1,0,0
80000.0,46.0,4,102,0,-1638,0.0,300000,1,0,1,0,1,0,0
700000.0,41.0,2,66,0,0,0.0,0,1,0,1,0,1,0,0
1100000.0,50.0,1,90,0,285140,0.0,659560,2,0,1,0,1,0,0
1600000.0,40.0,1,59,0,1039141,0.0,487428,1,0,1,0,1,0,0
1536000.0,55.0,1,39,0,347816,0.0,320337,3,1,0,0,1,0,0
2420000.0,59.0,2,60,0,39924,0.0,2500000,1,0,1,0,1,0,0
8150000.0,43.0,4,83,0,-23337,0.0,671750,3,0,1,0,1,0,0
650000.0,41.0,4,60,420116,600000,0.0,0,1,1,0,0,1,0,0
6020000.0,44.0,4,84,618959,45417,0.0,1000000,1,0,1,0,1,0,0
881000.0,47.0,1,128,0,0,0.0,9810,2,0,1,0,1,0,0
500000.0,25.0,4,138,0,387038,0.0,138623,1,1,0,0,1,0,0
7500000.0,39.0,2,27,2695377,0,0.0,0,3,1,0,1,0,0,0
465000.0,43.0,1,152,0,0,0.0,0,2,1,0,1,0,0,0
3080000.0,49.0,1,45,0,0,0.0,0,0,1,0,0,0,0,1
800000.0,43.0,4,31,0,137664,0.0,500000,1,0,1,0,1,0,0
1200000.0,47.0,4,138,0,300000,0.0,667229,1,0,1,1,0,0,0
75000.0,45.0,2,16,0,489990,0.0,0,0,1,0,1,0,0,0
815000.0,46.0,1,76,0,995215,0.0,626517,1,0,1,0,1,0,0
473000.0,29.0,4,102,499803,217864,0.0,0,1,0,1,1,0,0,0
770000.0,44.0,1,29,370509,626321,0.0,0,2,0,1,0,1,0,0
448000.0,64.0,2,21,0,400000,0.0,0,1,1,0,0,1,0,0
597000.0,47.0,1,138,0,0,0.0,0,1,1,0,0,1,0,0
630000.0,46.0,2,138,0,213792,0.0,500000,1,1,0,0,1,0,0
550000.0,39.0,4,48,0,300000,0.0,0,1,1,0,0,1,0,0
5300000.0,40.0,2,93,0,1083890,0.0,0,1,1,0,1,0,0,0
72200.0,43.0,2,90,0,215340,0.0,447348,1,1,0,1,0,0,0
600000.0,42.0,1,85,0,19945,0.0,443145,1,1,0,0,1,0,0
3086000.0,52.0,2,138,0,1724891,0.0,1937307,2,0,1,0,1,0,0
445000.0,50.0,2,138,0,448848,0.0,19910,3,0,1,1,0,0,0
602000.0,55.0,2,53,778619,233511,0.0,0,2,0,1,0,0,1,0
7300000.0,39.0,2,80,0,772645,0.0,216865,0,1,0,0,0,0,1
90000.0,45.0,4,55,1785949,1892830,0.0,0,1,0,1,0,1,0,0
70000.0,59.0,1,88,0,500000,0.0,0,1,1,0,1,0,0,0
800000.0,48.0,4,78,0,883111,0.0,0,1,0,1,0,1,0,0
1852000.0,57.0,4,85,0,0,0.0,0,1,1,0,1,0,0,0
973000.0,33.0,4,144,0,2100000,0.0,0,0,0,1,1,0,0,0
1013000.0,30.0,2,13,0,421830,0.0,0,2,0,1,1,0,0,0
600000.0,35.0,2,82,650666,11825,0.0,0,3,1,0,0,1,0,0
80000.0,46.0,2,105,0,0,0.0,0,1,1,0,1,0,0,0
730000.0,45.0,2,138,0,300000,0.0,300000,1,0,1,0,1,0,0
750000.0,44.0,-1,138,1654119,309586,0.0,500000,1,1,0,0,1,0,0
46300.0,41.0,-1,55,0,32704,0.0,177089,1,0,1,0,1,0,0
1800000.0,39.0,1,64,0,500000,0.0,1000000,2,0,1,0,1,0,0
700000.0,56.0,2,90,331627,60504,1809023.0,0,3,1,0,0,1,0,0
4600000.0,41.0,4,55,1143805,350000,0.0,1553131,1,0,1,0,1,0,0
50000.0,43.0,4,59,0,183651,0.0,483046,1,0,1,0,1,0,0
740000.0,50.0,2,84,0,-490,0.0,0,1,1,0,0,1,0,0
1500000.0,50.0,1,84,0,550000,0.0,268201,1,0,1,0,1,0,0
650000.0,39.0,2,16,0,250000,0.0,0,0,1,0,0,1,0,0
2160000.0,47.0,4,138,0,0,0.0,763283,2,0,1,1,0,0,0
1400000.0,37.0,2,79,987010,2000000,0.0,164296,1,0,1,0,1,0,0
1981000.0,44.0,1,90,0,1250000,0.0,0,3,0,1,0,0,0,1
450000.0,30.0,2,117,0,178230,0.0,96094,1,0,1,0,1,0,0
7000000.0,44.0,4,55,2491711,158656,0.0,1147792,1,1,0,0,1,0,0
50000.0,48.0,2,24,0,33424,0.0,0,3,1,0,1,0,0,0
558000.0,55.0,4,27,0,12309,0.0,300000,1,1,0,0,1,0,0
600000.0,49.0,1,62,0,0,0.0,0,1,1,0,0,1,0,0
1200000.0,51.0,4,138,1766770,0,0.0,0,1,0,1,1,0,0,0
740000.0,28.0,4,18,0,800000,0.0,14413,1,0,1,0,1,0,0
63100.0,61.0,1,101,0,0,0.0,0,0,1,0,1,0,0,0
1792000.0,52.0,4,27,0,512171,0.0,380733,1,0,1,1,0,0,0
500000.0,46.0,1,151,0,0,0.0,0,0,0,1,0,1,0,0
94600.0,42.0,2,61,0,1369191,0.0,166449,1,1,0,1,0,0,0
527000.0,53.0,2,16,0,16894,0.0,298488,2,0,1,0,1,0,0
5000000.0,42.0,4,55,0,650000,0.0,300000,1,0,1,0,0,1,0
500000.0,44.0,4,31,0,250000,261121.0,0,1,0,1,0,1,0,0
8350000.0,33.0,2,44,0,588030,0.0,17992,3,1,0,1,0,0,0
4600000.0,32.0,2,12,0,0,0.0,0,1,1,0,1,0,0,0
4500000.0,36.0,1,10,0,0,0.0,0,1,1,0,0,0,0,1
1027000.0,28.0,2,47,0,195025,0.0,360398,1,1,0,1,0,0,0
45000.0,40.0,4,55,0,113170,0.0,1117531,1,0,1,0,1,0,0
650000.0,39.0,2,76,0,388697,0.0,246770,1,0,1,0,0,1,0
1200000.0,36.0,4,90,0,0,0.0,1000000,0,0,1,0,0,1,0
917000.0,45.0,4,30,0,641793,0.0,22974,2,0,1,0,1,0,0
730000.0,39.0,4,25,0,0,0.0,108472,1,0,1,0,1,0,0
73000.0,45.0,1,55,0,1314098,0.0,1483415,2,0,1,0,0,0,1
1579000.0,47.0,4,138,0,1222783,0.0,381827,1,0,1,0,0,1,0
1100000.0,45.0,4,31,0,250000,0.0,896381,1,1,0,0,1,0,0
700000.0,26.0,4,15,796783,900983,0.0,0,1,0,1,0,1,0,0
523000.0,48.0,1,138,0,300000,0.0,1099926,1,0,1,0,1,0,0
1000000.0,51.0,1,90,0,2973477,0.0,0,2,0,1,1,0,0,0
1792000.0,47.0,4,138,0,512171,0.0,380733,1,0,1,0,1,0,0
814000.0,45.0,2,68,0,0,0.0,1500000,0,1,0,0,1,0,0
818000.0,48.0,4,138,0,0,0.0,34095,1,0,1,0,1,0,0
800000.0,48.0,4,31,0,437302,0.0,0,2,0,1,0,0,1,0
894000.0,28.0,1,105,0,308947,0.0,0,1,0,1,1,0,0,0
460000.0,49.0,4,138,499409,5562,0.0,340425,1,0,1,0,1,0,0
614000.0,27.0,2,41,0,500000,0.0,0,1,1,0,1,0,0,0
528000.0,41.0,1,37,0,0,0.0,0,1,0,1,0,1,0,0
70700.0,48.0,4,55,0,571828,0.0,4060523,1,0,1,0,1,0,0
1500000.0,36.0,2,74,0,1125500,0.0,0,0,0,1,0,1,0,0
547000.0,48.0,4,127,0,892177,0.0,298710,1,0,1,0,1,0,0
1241000.0,52.0,4,17,0,36104,0.0,500000,3,0,1,0,1,0,0
68100.0,36.0,2,90,0,1600000,0.0,0,0,1,0,1,0,0,0
1136000.0,41.0,1,52,0,0,0.0,0,1,0,1,0,1,0,0
900000.0,38.0,4,29,0,250000,7110274.0,200000,1,0,1,0,1,0,0
633000.0,35.0,2,39,0,73360,0.0,0,1,0,1,0,1,0,0
1034000.0,33.0,4,27,0,451702,0.0,221447,1,1,0,0,1,0,0
1044000.0,41.0,4,73,0,0,0.0,0,0,1,0,0,1,0,0
6000000.0,32.0,2,97,571596,252825,0.0,99944,1,1,0,1,0,0,0
2500000.0,51.0,1,13,0,500000,0.0,0,0,0,1,0,1,0,0
460000.0,24.0,2,122,542597,250000,0.0,10698,1,1,0,0,1,0,0
7400000.0,41.0,4,125,0,189020,0.0,200000,1,0,1,0,1,0,0
1800000.0,42.0,1,138,3354043,500000,0.0,0,1,0,1,0,1,0,0
9120000.0,41.0,4,32,824267,358,0.0,600000,1,0,1,0,1,0,0
470000.0,51.0,1,53,0,250000,0.0,0,2,0,1,0,1,0,0
1410000.0,44.0,2,45,0,74335,0.0,864319,1,0,1,0,0,1,0
75000.0,44.0,1,55,340346,37204,0.0,300000,1,0,1,0,1,0,0
6500000.0,34.0,2,77,0,1532559,0.0,309679,1,1,0,0,0,0,1
700000.0,50.0,4,138,0,165371,0.0,259524,1,0,1,0,1,0,0
710000.0,40.0,4,43,0,202875,0.0,481363,1,0,1,1,0,0,0
60000.0,59.0,2,84,0,0,0.0,0,1,1,0,1,0,0,0
550000.0,61.0,1,85,0,1300000,0.0,0,1,1,0,0,0,0,1
4380000.0,40.0,2,123,856499,-45651,0.0,349114,1,1,0,1,0,0,0
7340000.0,44.0,1,55,0,457222,0.0,309295,2,0,1,0,1,0,0
630000.0,51.0,1,138,0,701937,0.0,280166,1,0,1,0,1,0,0
439000.0,38.0,2,30,0,0,0.0,0,1,0,0,1,0,0,0
500000.0,43.0,4,31,450336,83218,0.0,498493,2,0,1,0,1,0,0
980000.0,45.0,4,31,0,0,0.0,0,2,0,1,0,1,0,0
2500000.0,28.0,4,90,0,446744,0.0,0,2,0,1,0,1,0,0
800000.0,53.0,4,102,0,700685,0.0,0,2,0,1,0,1,0,0
1000000.0,41.0,1,94,0,2123947,0.0,0,1,0,1,0,1,0,0
2921000.0,46.0,1,41,3233611,1992898,0.0,1373613,1,1,0,0,1,0,0
59600.0,40.0,1,75,4866373,190933,0.0,259032,1,1,0,1,0,0,0
7500000.0,36.0,1,51,0,-1037,0.0,500000,1,1,0,1,0,0,0
7300000.0,34.0,3,67,0,0,0.0,0,1,1,0,0,1,0,0
66000.0,45.0,1,55,0,356080,0.0,1918120,3,0,1,0,1,0,0
750000.0,50.0,4,31,0,141497,15539605.0,0,1,0,1,1,0,0,0
1299000.0,49.0,4,103,0,104107,0.0,0,3,0,1,0,1,0,0
85000.0,48.0,2,16,0,3010574,0.0,0,1,1,0,0,0,1,0
4500000.0,32.0,2,10,0,0,0.0,0,1,1,0,0,1,0,0
50000.0,42.0,4,55,0,1000000,0.0,0,1,0,1,0,1,0,0
2517000.0,38.0,4,120,0,1000000,0.0,7667,1,0,1,1,0,0,0
1262000.0,45.0,4,31,0,0,0.0,0,1,0,1,1,0,0,0
7770000.0,43.0,4,16,0,427305,0.0,0,1,0,1,0,1,0,0
4850000.0,43.0,4,55,424185,328688,0.0,680717,2,0,1,0,1,0,0
43500.0,52.0,2,60,0,364814,0.0,0,1,1,0,1,0,0,0
84000.0,39.0,2,122,0,0,0.0,0,1,1,0,1,0,0,0
780000.0,29.0,2,20,0,279711,0.0,0,2,0,1,0,1,0,0
7000000.0,32.0,2,118,0,7877,0.0,0,1,1,0,1,0,0,0
460000.0,28.0,1,27,0,344453,0.0,347898,1,1,0,1,0,0,0
1368000.0,45.0,4,138,485498,1257884,0.0,130484,3,0,1,0,1,0,0
2098000.0,49.0,1,52,0,1613688,0.0,2982747,2,0,1,0,1,0,0
740000.0,51.0,2,13,0,519870,0.0,250000,1,0,1,0,0,1,0
73400.0,48.0,2,40,91111,1684159,0.0,0,1,1,0,1,0,0,0
6140000.0,40.0,4,55,0,1000000,0.0,214923,1,0,1,0,1,0,0
2000000.0,61.0,2,24,0,500000,0.0,0,1,1,0,0,1,0,0
45000.0,44.0,2,49,1436672,1411008,0.0,0,1,1,0,0,0,0,1
1470000.0,45.0,1,54,0,800000,0.0,0,1,0,1,0,1,0,0
54900.0,44.0,4,55,0,600000,0.0,0,1,0,1,0,1,0,0
600000.0,60.0,2,67,221725,990000,0.0,500000,1,0,1,1,0,0,0
1930000.0,46.0,4,31,0,560484,12117653.0,0,1,0,1,0,1,0,0
71000.0,44.0,4,55,0,-964,0.0,283646,3,0,1,0,1,0,0
5250000.0,41.0,1,55,0,696475,0.0,400000,1,0,1,0,1,0,0
960000.0,30.0,2,90,1734683,-3167,0.0,500000,1,1,0,0,1,0,0
45000.0,46.0,1,56,0,2393176,0.0,0,0,1,0,1,0,0,0
55900.0,47.0,4,17,0,424654,0.0,0,1,0,1,0,0,1,0
8200000.0,44.0,1,55,0,166933,0.0,252783,1,0,1,0,1,0,0
1600000.0,46.0,1,31,2781888,650000,0.0,2945713,2,0,1,0,1,0,0
820000.0,48.0,1,52,0,37518,0.0,700000,1,0,1,1,0,0,0
737000.0,61.0,1,68,0,0,0.0,0,1,1,0,1,0,0,0
1100000.0,42.0,4,31,0,2199846,0.0,0,1,0,1,0,1,0,0
1330000.0,46.0,4,138,0,614444,0.0,0,1,1,0,0,1,0,0
1500000.0,44.0,2,123,0,1478236,6276831.0,1849680,2,0,1,0,1,0,0
80000.0,50.0,1,37,0,0,0.0,412075,1,0,1,0,1,0,0
1100000.0,47.0,4,138,0,0,2208960.0,0,1,0,1,0,1,0,0
9010000.0,34.0,4,55,1018179,0,0.0,0,1,0,1,0,1,0,0
730000.0,39.0,4,25,0,0,0.0,108472,1,0,1,0,1,0,0
1400000.0,52.0,4,138,712266,380294,0.0,291455,3,1,0,1,0,0,0
6000000.0,43.0,4,85,0,977800,0.0,8211,1,0,1,0,1,0,0
500000.0,45.0,4,31,0,600000,0.0,0,2,1,0,0,1,0,0
5000000.0,32.0,2,48,0,1000000,0.0,0,0,1,0,0,0,0,1
881000.0,52.0,4,128,0,0,0.0,9810,2,0,1,1,0,0,0
700000.0,32.0,3,31,423549,480004,0.0,0,1,1,0,0,1,0,0
890000.0,50.0,2,108,0,800000,0.0,0,1,0,1,0,1,0,0
4000000.0,40.0,2,28,0,2593467,0.0,0,1,0,1,0,1,0,0
951000.0,35.0,4,44,0,229598,4174271.0,0,0,0,1,0,1,0,0
800000.0,50.0,1,138,318254,58293,0.0,219548,1,1,0,1,0,0,0
800000.0,46.0,1,138,0,463362,0.0,914947,2,0,1,0,1,0,0
68100.0,48.0,1,14,0,0,0.0,0,1,1,0,1,0,0,0
500000.0,41.0,2,17,0,343067,0.0,0,1,0,1,0,1,0,0
1235000.0,53.0,4,31,0,428461,0.0,736084,3,0,1,1,0,0,0
778000.0,53.0,2,27,0,9572,0.0,1000000,1,1,0,0,1,0,0
55000.0,45.0,1,105,0,281919,0.0,190047,3,0,1,0,1,0,0
1500000.0,57.0,2,107,0,1832457,0.0,1273183,1,1,0,0,1,0,0
1230000.0,34.0,4,85,0,1282357,0.0,0,1,0,1,0,1,0,0
500000.0,53.0,4,27,927309,238285,0.0,0,1,0,1,0,1,0,0
73000.0,51.0,1,13,0,500000,0.0,0,1,1,0,1,0,0,0
59900.0,39.0,2,140,0,0,0.0,0,1,1,0,1,0,0,0
830000.0,34.0,4,121,2125258,0,0.0,0,3,0,1,0,1,0,0
827000.0,38.0,4,17,0,300000,0.0,0,1,0,1,0,1,0,0
570000.0,42.0,1,13,0,0,0.0,0,1,1,0,0,1,0,0
1003000.0,41.0,2,59,648418,385450,0.0,487910,2,1,0,0,0,1,0
4760000.0,41.0,4,80,0,0,0.0,0,1,0,1,0,1,0,0
476000.0,26.0,2,17,0,178704,0.0,0,1,1,0,1,0,0,0
750000.0,32.0,4,27,0,1779403,0.0,538335,1,0,1,0,1,0,0
450000.0,39.0,1,22,0,361735,0.0,0,2,0,1,0,1,0,0
500000.0,52.0,2,39,343803,4390,0.0,183895,2,1,0,0,1,0,0
722000.0,40.0,1,104,477426,-4173,0.0,500000,2,0,1,0,1,0,0
1400000.0,44.0,1,138,0,0,0.0,0,1,1,0,0,0,0,1
445000.0,48.0,1,138,0,194642,0.0,0,1,0,1,1,0,0,0
700000.0,50.0,4,95,1038728,0,0.0,0,0,0,1,0,1,0,0
500000.0,53.0,2,103,0,210273,0.0,552842,1,1,0,0,1,0,0
1850000.0,49.0,1,10,509521,1082973,0.0,0,2,1,0,0,1,0,0
